tissue phenotype rcp_threshold concordance_pearson concordance_spearman n ld_median ld_1st_quartile ld_3rd_quartile
Liver UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.0678949558530184 0.0678949558530184 0.0678949558530184
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.124982778028826 0.155754778706134 4463 0.0481537955716954 0.0103718586172508 0.172887102603766
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.286840235865867 0.334697985818169 102 0.059360010673068 0.0113466755351229 0.263917392487089
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.413071984897335 0.391992090954029 23 0.0766453409327252 0.0188571826285193 0.1154866903101
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.452949559103405 0.354545454545455 11 0.0866791292145462 0.0360846473287985 0.207716039838617
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.229515158653644 0.2 4 0.0725875144264187 0.055958285137542 0.0871321077568409
Lung UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 NA NA 1 0.0483454416352944 0.0483454416352944 0.0483454416352944
Minor_Salivary_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.437873158567324 0.451696067070117 128 0.0821081720534744 0.014119594097086 0.234619264172026
Minor_Salivary_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.604069369184908 0.285714285714286 7 0.172821473608679 0.0323381320978485 0.382229508667398
Minor_Salivary_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -1 -1 2 0.0323381320978485 0.0168477237106833 0.0478285404850136
Minor_Salivary_Gland UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.0013573153235182 0.0013573153235182 0.0013573153235182
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.18719071850474 0.199507285480678 4623 0.0527454211596286 0.0125205234853408 0.184875343468869
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.32603065517015 0.351991994616804 146 0.0512416949498209 0.0146668164283845 0.178047311130172
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.470148006610135 0.450068399452804 26 0.0635438655735512 0.027217882888508 0.156852041160799
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.457654777695314 0.228070175438597 12 0.0786878444437774 0.0516724320648266 0.120453442429388
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.528477055531427 0.257142857142857 6 0.0860599350977943 0.052200058701465 0.262003595567852
Muscle_Skeletal UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.607881531491925 0.4 4 0.0755384561201452 0.0381650541383778 0.191320149231119
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.17139029334205 0.205198441156922 5659 0.0452777466788982 0.00941686335776393 0.175859277776281
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.423987226286096 0.439444202681455 140 0.0569634380118498 0.0150790351844606 0.260367777751956
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.295755261018218 0.326206475259621 27 0.0526009523234763 0.023127708237712 0.234723109167221
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.193882232293357 0.197802197802198 13 0.0483454416352944 0.0265037767392577 0.214619778770572
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.118913379050838 0.0714285714285714 7 0.0483454416352944 0.024633185448902 0.136122375918361
Nerve_Tibial UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 -0.266499378900186 -0.2 4 0.0389300863984662 0.02707395830527 0.0899140259191138
Ovary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.163052007232325 0.186004178997789 806 0.0508298573220792 0.0113519205490046 0.135974195087207
Ovary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.379378283660114 0.0571428571428571 15 0.0470872436939298 0.0269969841665521 0.136238178896527
Ovary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.999999714611755 1 3 0.0470872436939298 0.0236704237517327 0.0524455847101336
Ovary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 1 1 2 0.0524455847101336 0.0497664142020317 0.0551247552182356
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.175613251729388 0.175720196925472 2981 0.0519079777425931 0.0104437372282624 0.185450575789029
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.30564353132274 0.293734042880433 58 0.0771178742618512 0.024714065478305 0.239638902098728
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.351225191016951 0.428571428571428 15 0.0789774335821399 0.0425499539820077 0.215820677076471
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.3229227936048 0.257142857142857 6 0.0529162626711477 0.0403552713666913 0.114640168286339
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.406259323622673 0.5 3 0.0469393192126404 0.0353411799936171 0.0529162626711477
Pancreas UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 -1 -1 2 0.0353411799936171 0.0295421103841054 0.0411402496031287
Pituitary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.194337851228985 0.22055914972542 2235 0.0516463227803321 0.0130802683469819 0.17088632251012
Pituitary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.352145468463284 0.357554540409 52 0.0765745990919217 0.01626019334672 0.247362250824628
Pituitary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.484741030468625 0.452380952380952 8 0.0242632619131822 0.0114778210837298 0.114730799505977
Pituitary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.857397992689294 -1 3 0.0278557854525384 0.0242632619131822 0.482104181957648
Pituitary UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -1 -1 2 0.482104181957648 0.254979983705093 0.709228380210203
Prostate UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.249735389197079 0.25564382599518 640 0.0487114954587115 0.0130328784777796 0.181126372521499
Prostate UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.350758910798815 0.365196078431373 17 0.0544040193418151 0.0149678408874613 0.142566554935819
Prostate UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -0.0821613301862058 0.5 3 0.0883618454565092 0.0575589635369929 0.428106814999145
Prostate UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 NA NA 1 0.0883618454565092 0.0883618454565092 0.0883618454565092
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.152503027299115 0.166035972537186 5084 0.047978221404874 0.0108021473796618 0.175606508094798
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.402320781631293 0.428775700234393 141 0.0679822771679387 0.0161961428696639 0.180337363193111
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.482074402484032 0.508977203954004 31 0.0843175566871305 0.0328281596657396 0.206580277059451
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.306326772857452 0.278538812785388 11 0.0347174351476393 0.0218104290495724 0.0996494594506034
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.299321426157231 0.142857142857143 9 0.0347174351476393 0.0309388841838399 0.0679822771679387
Skin_Not_Sun_Exposed_Suprapubic UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 1 1 3 0.0347174351476393 0.0347174351476393 0.0408283771801398
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.13862504162117 0.179874565305251 5630 0.0465095806924549 0.00995410744566536 0.170219671763738
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.587463352938058 0.611122748557046 155 0.0911254164001599 0.0134247852095966 0.283255968468342
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.636936804732272 0.710178840046799 33 0.0734407282402564 0.0331046954993266 0.129769355082304
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.539932852410347 0.649122807017544 12 0.0347174351476393 0.0293960659861139 0.0572475222421387
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.466074534575062 0.490909090909091 7 0.0347174351476393 0.0331797676977921 0.0408283771801398
Skin_Sun_Exposed_Lower_leg UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.996946755483586 1 4 0.0347174351476393 0.0265137651411385 0.0377729061638896
Small_Intestine_Terminal_Ileum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.129945065775056 0.154092611865645 1429 0.0523915876044021 0.013150052824264 0.159968850213165
Small_Intestine_Terminal_Ileum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.507525528980631 0.431959345002823 22 0.138738763492866 0.0401781600412238 0.272967613158973
Small_Intestine_Terminal_Ileum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.333859753923265 -0.1 5 0.12759946376352 0.0728053323285522 0.312720274386411
Small_Intestine_Terminal_Ileum UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 -0.887274147237935 -0.5 3 0.12759946376352 0.0826213687165242 0.220159869074965
Spleen UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.111285904732256 0.124746211945955 2663 0.0469505643513595 0.0109288680377315 0.168997518651513
Spleen UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.109713876903295 0.125980618366405 58 0.0492843976393621 0.0121823801539073 0.0915217755399042
Spleen UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.118025747604515 0.154185022026432 14 0.080479911582932 0.0368791604959929 0.12775806283378
Spleen UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.244643894466434 0.366666666666667 9 0.0806231329715103 0.0433643365410539 0.0995189373077906
Spleen UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.351202430073592 0.5 3 0.0697810379005902 0.0522492365241148 0.0752020854360503
Stomach UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.123257556670158 0.146646259844689 2364 0.0507361019992594 0.013056345877581 0.1761718231794
Stomach UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.296816553122822 0.323195726337503 61 0.0789016993974414 0.0341806022966902 0.295614978138968
Stomach UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.390145196660551 0.260542168674699 20 0.0767040632110414 0.0455758299288972 0.187666425401138
Stomach UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.450512930013705 0.304878048780488 10 0.0781267664463934 0.0599813612468369 0.254292493928952
Stomach UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.786293635166876 0.6 7 0.0884910433837249 0.0627873800711889 0.471084188641506
Testis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.136204714198962 0.156574300176274 3531 0.0508860795660301 0.0121742721239734 0.177918215396874
Testis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.348418619665801 0.380855397148676 51 0.0392859119791548 0.0154657660049041 0.217565744089972
Testis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 -0.0416928870653946 0.134146341463415 10 0.0347174351476393 0.0140581098908618 0.0829366020612877
Testis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.00281914895227844 0.204819277108434 8 0.0347174351476393 0.0232648159427775 0.206626046406826
Testis UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 -0.316962756492966 -0.333333333333333 4 0.0347174351476393 0.0283624195448241 0.217929710156303
Thyroid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.158740132474382 0.183911512806058 5289 0.0427685415547093 0.00922315374156163 0.172511963020611
Thyroid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.493353445670745 0.45906567853821 100 0.071959139303763 0.0142894958401516 0.221761080626195
Thyroid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.571882542701295 0.596837944664032 23 0.136540418610854 0.0300394481796646 0.29908160770645
Thyroid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.605723017796583 0.761904761904762 8 0.0979694548899193 0.0520940765624452 0.181887471289163
Thyroid UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.999777184987567 1 3 0.0340045096836714 0.0229191260944894 0.115018535241769
Uterus UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.256232762952832 0.226125196807644 48 0.0702543230514435 0.00484250802739501 0.266048128957372
Vagina UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.264383148507136 0.257615317667537 24 0.075255104800305 0.0193732731789855 0.10587105208482
Vagina UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 NA NA 1 0.284444143118568 0.284444143118568 0.284444143118568
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0 0.134458676864815 0.17079672350553 4748 0.0425652348388464 0.0101954966633254 0.150555578743274
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.01 0.378747529741872 0.390296598008024 170 0.059772826911234 0.021157838658398 0.2296320646075
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.05 0.486359245100028 0.514496688022587 48 0.0604963346776534 0.02362121958804 0.151082314443164
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.1 0.400816031595203 0.34516765285996 29 0.0538484012935255 0.0232641885159824 0.242700901137359
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.2 0.397240170355019 0.35693215339233 16 0.0550785952721528 0.0232641885159824 0.0728029233797422
Whole_Blood UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema 0.5 0.146809220976201 0.5 3 0.00589125074810847 0.00347141942516491 0.0335620326978935
Adipose_Subcutaneous UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.910320228653571 -0.5 3 0.724004720909054 0.430778541641849 0.736239473195926
Adipose_Visceral_Omentum UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.350444773056452 0.0909090909090909 6 0.561086527659556 0.261751566385923 0.764167132430565
Adrenal_Gland UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.224841009666375 0.224841009666375 0.224841009666375
Artery_Aorta UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -1 -1 2 0.486118135206415 0.358243210038079 0.61399306037475
Artery_Tibial UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.0139844859259689 0.142857142857143 6 0.246414087292207 0.0778737760868876 0.603030215230419
Brain_Amygdala UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.215853857775119 0.215853857775119 0.215853857775119
Brain_Anterior_cingulate_cortex_BA24 UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.0974770739672552 0.0974770739672552 0.0974770739672552
Brain_Caudate_basal_ganglia UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.0955993941243726 0.0955993941243726 0.0955993941243726
Brain_Cerebellum UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -1 -1 2 0.290764264360325 0.14687294818637 0.434655580534281
Brain_Cortex UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.222240154681398 0.222240154681398 0.222240154681398
Brain_Frontal_Cortex_BA9 UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.215853857775119 0.215853857775119 0.215853857775119
Brain_Hippocampus UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.993354208399054 -0.5 3 0.224485190747637 0.113001899047289 0.319744195810646
Brain_Hypothalamus UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -1 -1 2 0.0921075905014713 0.0467867557504415 0.137428425252501
Brain_Nucleus_accumbens_basal_ganglia UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.75544525465992 -0.6 4 0.143135851502409 0.0467195360296202 0.313000617237787
Brain_Putamen_basal_ganglia UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 1 1 2 0.469998563885795 0.337355569405928 0.602641558365662
Brain_Substantia_nigra UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.215853857775119 0.215853857775119 0.215853857775119
Breast_Mammary_Tissue UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.451732334641637 0.5 3 0.711434093246512 0.468137551456443 0.726519937947534
Cells_Cultured_fibroblasts UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.596562857878348 -0.771428571428571 6 0.0121121774698949 0.00509104673110572 0.0977208181087657
Colon_Sigmoid UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.599879148959638 -0.6 5 0.213727465149466 0.0857419595081243 0.616062197627363
Colon_Transverse UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.0168916139966164 -0.411764705882353 6 0.121075441493756 0.0115366456164011 0.485133343205197
Esophagus_Gastroesophageal_Junction UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.834452076481049 1 3 0.247144370340495 0.124879069776174 0.279742076865183
Esophagus_Mucosa UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 1 1 2 0.282512017758312 0.184692199187606 0.380331836329019
Esophagus_Muscularis UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.619729012385039 0.63855421686747 8 0.125798465756356 0.0211841778772756 0.734860459638277
Heart_Atrial_Appendage UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.950687270869739 -0.368421052631579 5 0.188325249456725 0.179738970618682 0.222240154681398
Liver UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.579739172870912 0.579739172870912 0.579739172870912
Lung UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.250755799842619 0.250755799842619 0.250755799842619
Muscle_Skeletal UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.708945782220103 -0.777777777777778 4 0.422237667926896 0.15345961112023 0.641043031774593
Nerve_Tibial UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.536030909605442 -0.4 4 0.323977468039712 0.170692007259375 0.493813452646673
Pancreas UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.0958000474477034 -0.4 4 0.0491640975194715 0.0236035385211859 0.121906141870764
Pancreas UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0.01 NA NA 1 0.00905609233677091 0.00905609233677091 0.00905609233677091
Pituitary UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.204215294507487 0.204215294507487 0.204215294507487
Skin_Not_Sun_Exposed_Suprapubic UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.879543200168807 0.9 5 0.724004720909054 0.228064441598424 0.72697499175541
Skin_Sun_Exposed_Lower_leg UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 -0.584323799202979 -0.333333333333333 4 0.302384668965887 0.0658754400437076 0.517195812558664
Small_Intestine_Terminal_Ileum UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 NA NA 1 0.724004720909054 0.724004720909054 0.724004720909054
Spleen UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy 0 0.861058736534199 0.2 4 0.644990494977374 0.47217363409417 0.721262845206755
