tissue	phenotype	delta_0	ldscore_slope	var_err	var_beta_gene	var_beta_gene_null
Prostate	RA_OKADA_TRANS_ETHNIC	0.00445013059005103	1.2532633326748e-05	7.76103207399707e-05	0.000102747739901908	4.61574650268584e-05
Prostate	CNCR_Insomnia_all	0.00481536751782874	-6.82446552875497e-07	1.47722743393039e-05	9.7713418462049e-06	1.37147465815192e-18
Prostate	EAGLE_Eczema	0.00471625819756202	-1.5237166771395e-07	1.54603790795132e-05	8.03136222810134e-06	1.76487866095928e-06
Prostate	IBD.EUR.Crohns_Disease	0.0114643413385631	5.05345034014915e-06	0.000114540245591706	7.89123120353161e-05	6.41827655302738e-06
Prostate	IBD.EUR.Inflammatory_Bowel_Disease	0.00928438803609241	3.43813334222732e-06	7.63721635789624e-05	6.84274908766588e-05	1.59240808042393e-20
Prostate	IBD.EUR.Ulcerative_Colitis	0.00996005814495831	3.9042360606697e-06	8.33749715196875e-05	0.000107121598856693	1.28361479805399e-18
Prostate	IGAP_Alzheimer	0.00672380842589932	1.15114331198514e-06	3.44721614646974e-05	2.24907470468548e-05	6.54866958370589e-06
Prostate	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00869967154469012	2.10411275430772e-05	0.000160730705400844	0.000366653144513155	0
Prostate	PGC_ADHD_EUR_2017	0.00724602840947356	4.58064791906264e-07	3.65095835599735e-05	2.59095285572888e-05	5.38434778197631e-06
Prostate	BCAC_ER_negative_BreastCancer_EUR	0.00471295346153916	1.2713570988902e-06	1.79719745095068e-05	8.80554381607698e-06	1.53516519077156e-18
Prostate	BCAC_ER_positive_BreastCancer_EUR	0.00463406964280334	-3.09340941272075e-07	1.49025009155881e-05	5.7267845137679e-06	2.48210159919151e-06
Prostate	BCAC_Overall_BreastCancer_EUR	0.00485361829737423	1.52235984545496e-06	1.91047081515734e-05	8.63383855371546e-06	6.04936566395546e-06
Prostate	EGG_BW3_EUR	0.00481873534398611	1.71021778763083e-07	1.62170586622758e-05	8.25561378369628e-06	6.2819176864344e-07
Prostate	GEFOS_Forearm	0.00738282214538858	-1.30098168377039e-06	3.59731640317094e-05	1.2835012922768e-05	7.65672106570675e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_1160_Sleep_duration	0.00309483863031816	1.82279218756792e-06	8.07959368388429e-06	4.40365335658356e-06	7.70196615212902e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_1180_Morning_or_evening_person_chronotype	0.0033658370845207	1.05567582725474e-06	9.10403294192963e-06	4.15274034865435e-06	1.12642867444761e-06
Skin_Not_Sun_Exposed_Suprapubic	UKB_1200_Sleeplessness_or_insomnia	0.00319793029748276	3.10312835673735e-07	7.4763351232941e-06	4.21271983974512e-06	1.18099772212481e-20
Skin_Not_Sun_Exposed_Suprapubic	UKB_1807_Fathers_age_at_death	0.00297826451946622	3.90691779880836e-07	6.49995375505266e-06	3.03966851064664e-06	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20016_Fluid_intelligence_score	0.00308088172115155	2.2406134381612e-06	8.18794749517582e-06	6.18577615745257e-06	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20022_Birth_weight	0.00344781177787572	3.42344445004335e-07	9.46901269589575e-06	3.58856831345011e-06	4.96137610721462e-18
Skin_Not_Sun_Exposed_Suprapubic	UKB_20127_Neuroticism_score	0.00300816113970735	2.65322654071023e-06	8.52868891051698e-06	7.43221368764473e-06	4.98924281959198e-08
Skin_Not_Sun_Exposed_Suprapubic	UKB_21001_Body_mass_index_BMI	0.00404275493757079	2.69832243263779e-06	1.54728443188557e-05	1.15762341573405e-05	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_23099_Body_fat_percentage	0.0039443739113347	2.69132832864095e-06	1.46046211539261e-05	9.15042714467301e-06	8.97350194464338e-21
Skin_Not_Sun_Exposed_Suprapubic	UKB_3526_Mothers_age_at_death	0.00292113890943905	1.55583193013876e-07	6.07443607326855e-06	2.94272155245999e-06	1.37135932756668e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_50_Standing_height	0.00495653397694481	7.02498784046368e-06	3.58654233749288e-05	3.26757852620619e-05	6.89108432142542e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00289925506565902	2.1509356462411e-08	6.38747507334159e-06	4.50887562654196e-06	4.33109597286472e-20
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1111_self_reported_asthma	0.00291960929966353	3.56548326681413e-06	1.04017043742625e-05	1.4353892008781e-05	1.44434045291535e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00280454883731808	7.66022132200509e-08	5.76208326323909e-06	2.85279534032749e-06	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1222_self_reported_type_1_diabetes	0.00256092185629513	1.38571663744215e-06	6.01388058600934e-06	6.40529097612467e-06	2.38087837921842e-06
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1223_self_reported_type_2_diabetes	0.00286885982186259	-4.21217295922499e-07	5.65375962306606e-06	2.91017730536205e-06	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00228221841229957	5.01231997648992e-06	9.97381885699478e-06	1.88784091049644e-05	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00280185637305743	4.37578679905852e-06	1.16462622022739e-05	1.27955759701291e-05	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00281524824770394	-7.62615682705014e-07	5.38447790362413e-06	2.47847167884382e-06	8.96343217064747e-21
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1261_self_reported_multiple_sclerosis	0.00265774938107726	1.48918142543289e-06	7.04791892777514e-06	8.72881908989308e-06	6.99238452089401e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1262_self_reported_parkinsons_disease	0.00279233453308163	-1.92916265326153e-07	5.54207255389969e-06	3.12218565396585e-06	5.57928333924558e-19
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1265_self_reported_migraine	0.00289585553680468	2.45802170348141e-08	6.05053597652433e-06	2.76660930860237e-06	3.27573473084964e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1289_self_reported_schizophrenia	0.00283119615430824	-5.79592843595935e-07	5.49825721772688e-06	1.90577692975412e-06	1.42857421870174e-20
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1309_self_reported_osteoporosis	0.00288083739706374	1.45131584600718e-07	5.8568506111277e-06	3.57347411666343e-06	5.79452795601365e-21
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.002586147999336	2.36079958036562e-06	1.41341209932835e-05	3.32572918915472e-06	6.48135208084042e-06
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00291312063702116	-8.07084172579186e-08	6.3348911011958e-06	3.3499118274443e-06	2.56365994342042e-21
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1453_self_reported_psoriasis	0.00234905473131607	5.76127451657358e-06	2.28511069614423e-05	2.86578206750075e-05	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00275622609483978	-3.92638591343239e-07	5.41997426270598e-06	2.31821545022155e-06	1.65948491979597e-08
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1462_self_reported_crohns_disease	0.00281853722131896	-1.30115845025944e-07	5.8612561097297e-06	3.18431359812781e-06	1.18428182576837e-22
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1463_self_reported_ulcerative_colitis	0.00274034668899272	8.53363069271801e-07	5.77436724301491e-06	4.87610111928503e-06	2.70094705981573e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0027048888197975	1.344165002942e-06	7.43770716009537e-06	6.03715513907207e-06	0
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1466_self_reported_gout	0.002884120789376	5.79168362974967e-07	6.26213337905533e-06	3.68489517503111e-06	2.18462296820909e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1473_self_reported_high_cholesterol	0.00315100150653985	7.28679936961441e-07	9.40498334714716e-06	3.6352570661338e-06	3.3002192407899e-18
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1616_self_reported_insomnia	0.00287197697801647	-9.40237511337082e-07	5.56313359818414e-06	2.45952450473314e-06	4.43905901513889e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00288275264793699	7.81898475801884e-08	6.1233359964502e-06	4.97935972012897e-06	1.86424532380375e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00279771973086047	1.0190433655432e-06	6.32147524513837e-06	6.37199633806118e-06	5.45866900415657e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00295571222562409	2.51237755860014e-06	8.92306121982034e-06	1.12817899267108e-05	4.29069874208389e-18
Skin_Not_Sun_Exposed_Suprapubic	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00287817159504969	3.10471919519902e-07	6.13828385818777e-06	2.96239734431646e-06	1.03597968405048e-18
Skin_Not_Sun_Exposed_Suprapubic	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00289449738742638	1.08643696358597e-07	6.30364533376544e-06	4.77236069250601e-06	6.8285281804369e-18
Skin_Not_Sun_Exposed_Suprapubic	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.00280952124911148	1.09943562314048e-07	5.86584179661515e-06	3.69970137442255e-06	3.30286749522896e-07
Skin_Not_Sun_Exposed_Suprapubic	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00289288773741554	3.65133383370215e-06	1.02476622672096e-05	1.41840789994562e-05	1.19977811609401e-19
Skin_Not_Sun_Exposed_Suprapubic	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00333162790416945	1.50146714313431e-06	1.11466924010434e-05	6.1834874173578e-06	8.62867127912463e-19
Skin_Not_Sun_Exposed_Suprapubic	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00276243824434232	-5.03389505087023e-07	5.39506946624987e-06	1.90974539450742e-06	2.24543139871429e-19
Skin_Not_Sun_Exposed_Suprapubic	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00277931168852475	-3.69452670711045e-07	5.39119899441075e-06	3.10852788952606e-06	7.53618594951471e-21
Skin_Not_Sun_Exposed_Suprapubic	UKB_20002_1065_self_reported_hypertension	0.00349586137994116	2.17215321074205e-06	1.08638606047121e-05	8.3691860819797e-06	0
Skin_Not_Sun_Exposed_Suprapubic	MAGIC_FastingGlucose	0.0070940291385451	3.19912343241934e-07	3.53440883068724e-05	2.17458970991457e-05	1.72764227761924e-17
Skin_Not_Sun_Exposed_Suprapubic	MAGIC_ln_FastingInsulin	0.00784706752858899	6.58265947763774e-08	4.1880858974754e-05	1.83346801937213e-05	1.3283684036848e-18
Skin_Not_Sun_Exposed_Suprapubic	SSGAC_Depressive_Symptoms	0.00380185292911703	3.33054646396114e-07	1.07900674622493e-05	3.15127724115643e-06	1.11349989757884e-17
Skin_Not_Sun_Exposed_Suprapubic	MAGNETIC_CH2.DB.ratio	0.0107148772172673	-2.40914987844567e-06	8.56773351533611e-05	1.95460862713625e-05	0
Skin_Not_Sun_Exposed_Suprapubic	MAGNETIC_HDL.C	0.0120584338925518	-1.85687282773743e-06	0.000103235001563576	4.44389211429493e-05	1.5599993710854e-16
Skin_Not_Sun_Exposed_Suprapubic	MAGNETIC_IDL.TG	0.0114443929720295	-1.25989632515534e-06	9.73974292301728e-05	4.45708471027284e-05	3.33489632159787e-18
Skin_Not_Sun_Exposed_Suprapubic	MAGNETIC_LDL.C	0.0144918887675574	-1.7898752455699e-06	0.000164691595305568	6.38563440362735e-05	5.20145216985953e-05
Skin_Not_Sun_Exposed_Suprapubic	CARDIoGRAM_C4D_CAD_ADDITIVE	0.00396016501311505	4.54556212776196e-07	1.23440984553487e-05	3.02537878130831e-06	3.80156874868973e-07
Skin_Not_Sun_Exposed_Suprapubic	SSGAC_Education_Years_Pooled	0.00343842235093656	1.39719518623821e-06	9.88908292934014e-06	4.18014099915934e-06	7.1124626299414e-19
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Eosinophil_counts	0.00388833101381452	9.78028981784316e-06	2.91024130676936e-05	3.38701236877484e-05	0
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Granulocyte_count	0.00395571992240151	9.10978682352164e-06	2.7163484531523e-05	3.30729415687769e-05	1.49563988227897e-16
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.00424891973745964	7.76054808395966e-06	3.08455253778545e-05	3.87088777597868e-05	1.20177349648591e-16
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Lymphocyte_counts	0.0039215841403572	1.07293792790329e-05	3.43640621806318e-05	4.34299587551669e-05	2.72259388023516e-06
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Monocyte_count	0.00406787932369054	9.19003055275455e-06	3.19726561825873e-05	2.84070277518768e-05	8.80295824474277e-18
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Myeloid_white_cell_count	0.00392256710284909	9.50399297868312e-06	2.78272139673474e-05	3.52335876690231e-05	6.2646348098767e-20
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Neutrophil_count	0.00399515263029787	8.71391216927467e-06	2.64196628709826e-05	2.83478840118838e-05	4.32935841958771e-18
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Platelet_count	0.00503959511367169	4.05692702529693e-06	3.2801343431617e-05	1.77838583526926e-05	1.20395776718843e-18
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Red_blood_cell_count	0.00444641595168249	6.51484360151183e-06	2.89584908422346e-05	2.04176962589035e-05	6.46457753580952e-06
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Reticulocyte_count	0.00409414711580967	9.13466667524551e-06	3.19758183189512e-05	4.2210754946836e-05	2.29069081709957e-18
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.00398213678471415	8.79400514488709e-06	2.6523525654176e-05	2.89599242865821e-05	3.51960477944694e-06
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.00386872329475586	9.70117546090742e-06	2.8989256716975e-05	3.55607123829294e-05	3.45290435715136e-23
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00396573684334373	9.027652751923e-06	2.70499015276029e-05	3.25080021377441e-05	1.28878944365216e-06
Skin_Not_Sun_Exposed_Suprapubic	Astle_et_al_2016_White_blood_cell_count	0.00378649864689139	1.19196173544884e-05	3.3744165353852e-05	4.93707534263045e-05	9.80452540066912e-21
Skin_Not_Sun_Exposed_Suprapubic	ENIGMA_Intracraneal_Volume	0.00895325324261214	1.84696373080819e-06	5.9321944357022e-05	3.96006768604573e-05	2.66211658430942e-16
Skin_Not_Sun_Exposed_Suprapubic	GIANT_HEIGHT	0.00477075830424266	3.31967738342156e-06	2.54658619807592e-05	1.33259131948514e-05	0
Skin_Not_Sun_Exposed_Suprapubic	Jones_et_al_2016_Chronotype	0.00493981146066213	2.83775626857331e-07	1.75743453368157e-05	8.88682411069845e-06	1.63155736107787e-19
Skin_Not_Sun_Exposed_Suprapubic	Jones_et_al_2016_SleepDuration	0.0046601762276896	7.08989160620653e-07	1.60654722201612e-05	8.85259549879389e-06	1.48447075069764e-06
Skin_Not_Sun_Exposed_Suprapubic	pgc.scz2	0.00476047259262443	5.50380577114713e-06	2.44543786714193e-05	1.49377008262991e-05	5.11426762086808e-06
Skin_Not_Sun_Exposed_Suprapubic	RA_OKADA_TRANS_ETHNIC	0.00478972525448903	1.22282385158544e-05	8.07763005054564e-05	9.9905797620772e-05	3.73426432293743e-18
Skin_Not_Sun_Exposed_Suprapubic	CNCR_Insomnia_all	0.005061983266641	-8.87854619985497e-07	1.7057091550263e-05	6.80778107963155e-06	1.1459147537196e-07
Skin_Not_Sun_Exposed_Suprapubic	EAGLE_Eczema	0.00492140085253931	-3.07797294758264e-07	1.74462693264944e-05	6.66083342644909e-06	7.28940378636653e-19
Skin_Not_Sun_Exposed_Suprapubic	IBD.EUR.Crohns_Disease	0.012074193220079	3.96022581724872e-06	0.000124377696529261	8.22975636384999e-05	4.22871033492572e-06
Skin_Not_Sun_Exposed_Suprapubic	IBD.EUR.Inflammatory_Bowel_Disease	0.00961988192324999	3.08706488388859e-06	7.85873677435001e-05	7.58669508043333e-05	2.46320779672222e-17
Skin_Not_Sun_Exposed_Suprapubic	IBD.EUR.Ulcerative_Colitis	0.0103751601031742	3.33145055586188e-06	8.90636762563773e-05	0.000109456857374985	6.46789518675941e-21
Skin_Not_Sun_Exposed_Suprapubic	IGAP_Alzheimer	0.0071340080023514	4.9787201767735e-07	4.34298685752498e-05	2.08950516338096e-05	1.83571608583756e-18
Skin_Not_Sun_Exposed_Suprapubic	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00906665226563793	2.18721292927269e-05	0.00016210949039057	0.000273414928147426	2.34467962993636e-05
Skin_Not_Sun_Exposed_Suprapubic	PGC_ADHD_EUR_2017	0.00738294568434528	5.09422562373557e-07	3.90997924018257e-05	1.89494314284649e-05	7.82833463924263e-20
Skin_Not_Sun_Exposed_Suprapubic	BCAC_ER_negative_BreastCancer_EUR	0.0050418049577023	8.2012184098304e-07	1.96755478350247e-05	1.05465441100259e-05	1.39928744394446e-06
Skin_Not_Sun_Exposed_Suprapubic	BCAC_ER_positive_BreastCancer_EUR	0.00485553581275209	-6.37484231952235e-07	1.62372070476907e-05	8.49459413713553e-06	4.06609139141938e-22
Skin_Not_Sun_Exposed_Suprapubic	BCAC_Overall_BreastCancer_EUR	0.00510966575626096	1.14422610020954e-06	2.03063559360339e-05	1.23891052451741e-05	9.62334879520941e-07
Skin_Not_Sun_Exposed_Suprapubic	EGG_BW3_EUR	0.00501921193170131	8.86471218076374e-08	1.87538085825482e-05	8.63046896596012e-06	2.62469538421803e-07
Skin_Not_Sun_Exposed_Suprapubic	GEFOS_Forearm	0.00763236632174949	-1.70787247257008e-06	3.94735644326294e-05	1.74058462360645e-05	0
Skin_Sun_Exposed_Lower_leg	UKB_1160_Sleep_duration	0.00311341970539144	1.61272389517379e-06	7.92153275427205e-06	5.25151199162837e-06	3.39310225041092e-19
Skin_Sun_Exposed_Lower_leg	UKB_1180_Morning_or_evening_person_chronotype	0.00336934558580395	1.10765811063696e-06	8.98344774234534e-06	4.84522431610877e-06	0
Skin_Sun_Exposed_Lower_leg	UKB_1200_Sleeplessness_or_insomnia	0.0031727790840022	3.94837332998759e-07	7.42842090310036e-06	4.3040063881693e-06	7.67966682130221e-07
Skin_Sun_Exposed_Lower_leg	UKB_1807_Fathers_age_at_death	0.00296510538487504	4.02538711881832e-07	6.4640288926232e-06	3.05427473712505e-06	1.87214848132284e-07
Skin_Sun_Exposed_Lower_leg	UKB_20016_Fluid_intelligence_score	0.00312905010452464	2.06021744112706e-06	8.2471961572743e-06	5.84084166341718e-06	4.55513103919747e-22
Skin_Sun_Exposed_Lower_leg	UKB_20022_Birth_weight	0.0034736924999531	3.82750632809368e-07	9.38198901426647e-06	4.22213679605071e-06	7.13448143607136e-07
Skin_Sun_Exposed_Lower_leg	UKB_20127_Neuroticism_score	0.0030219728396021	2.51807622006257e-06	8.35196072818019e-06	7.65425584823603e-06	2.73355028756775e-07
Skin_Sun_Exposed_Lower_leg	UKB_21001_Body_mass_index_BMI	0.00409369936516994	2.38894546768135e-06	1.55494230562194e-05	1.07809499420967e-05	5.33375076854208e-07
Skin_Sun_Exposed_Lower_leg	UKB_23099_Body_fat_percentage	0.0040079202380795	2.361686743738e-06	1.46904220937097e-05	8.00602455092142e-06	1.99903313949254e-07
Skin_Sun_Exposed_Lower_leg	UKB_3526_Mothers_age_at_death	0.00293665333689358	1.30764213201548e-07	6.04641416470763e-06	3.72833389701127e-06	3.45546129066241e-07
Skin_Sun_Exposed_Lower_leg	UKB_50_Standing_height	0.00497318588474829	7.20289477718938e-06	3.7618627193474e-05	3.18564917002465e-05	3.74543877598404e-06
Skin_Sun_Exposed_Lower_leg	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00290965435487906	3.07149265060666e-08	6.25311711765799e-06	4.35019138933978e-06	2.70052403003254e-19
Skin_Sun_Exposed_Lower_leg	UKB_20002_1111_self_reported_asthma	0.00299211073537202	3.3149580044669e-06	1.07189643379747e-05	1.19200801663635e-05	1.51893824877324e-08
Skin_Sun_Exposed_Lower_leg	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00279896300565225	5.51496215179226e-08	5.65090231232343e-06	3.62247272934924e-06	1.14757537738788e-18
Skin_Sun_Exposed_Lower_leg	UKB_20002_1222_self_reported_type_1_diabetes	0.00258957999921204	1.16524095871986e-06	5.96774384270469e-06	6.45152281032821e-06	1.00194816277302e-07
Skin_Sun_Exposed_Lower_leg	UKB_20002_1223_self_reported_type_2_diabetes	0.00285668595663792	-3.83780830930272e-07	5.75704175118915e-06	2.81504642156193e-06	6.0746267586724e-20
Skin_Sun_Exposed_Lower_leg	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00235893770524422	4.6790530729612e-06	1.03143358542332e-05	1.99805829737607e-05	5.13336725498206e-19
